id,positJob,company,city_state,date,descrip,dateColect,country,url
#2969748,Vaga de Analista Desenvolvedor Cobol ,Globalweb Outsourcing , Brasília - DF,2018-01-08,"
Analista Desenvolvedor Cobol
Atividades a serem exercidas:
* Compor o time de desenvolvimento, assumindo itens de trabalho para desenvolvimento a cada Sprint;
* Realizar as atividades inerentes ao desenvolvimento, tais como análise e design, programação, testes, requisitos;
* Gerir seu próprio trabalho sinalizando prontamente para a equipe sobre eventuais atrasos.
Conhecimentos Técnicos:
* Princípios e práticas de desenvolvimento de software ágil, incluindo o Manifesto Ágil, Scrum, Extreme Programming (XP) e Kanban;
* Familiaridade com ferramentas utilizadas para testes e automatização de testes COBOL;
* Análise de requisitos funcionais, não-funcionais e requisitos ágeis;
* Habilidades de programação na linguagem Enterprise COBOL 4.0 ou superior;
* Conhecimentos na plataforma IBM (z/OS, DB2, CICS, JCL, TSO, MainView, Strobe e Control-M);
* Experiência atuando como analista em plataforma mainframe;
* Conhecimento em modelagem de banco de dados relacionais, análise de performance em banco de dados;
* Conhecimento de arquivos de dados VSAM;
* Conhecimento de arquitetura orientada a serviços (SOA);
* Conhecimentos em qualidade de código e análise de performance de aplicações mainframe;
* Experiência na utilização de Interfaces de acesso CICS, CICS/WEB, Broker, MQ Series;
* Testes de software: teste de unidade, integração, sistema/funcional, aceitação/estória, carga, desempenho, vulnerabilidade, usabilidade, acessibilidade;
* Automatização de testes funcionais, de unidade e de carga com ferramentas de software;
* Conceitos de controle de versão de código-fonte e uso das ferramentas.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-desenvolvedor-cobol-globalweb-outsourcing-brasilia-df-2969748
#2974156,Vaga de Analista Operações Estruturadas ,Alphaville Urbanismo , São Paulo - SP,2018-01-13,"
Analista Operações Estruturadas
A área de Operações Estruturas é responsável por realizar captação de recursos da Companhia bem como a gestão das operações captadas.
A área é responsável também por realizar estudos, analisar oportunidades de financiamento, bem como produzir relatórios gerenciais periódicos.Principais atividades:
* Operacionalizar o plano de Funding da companhia;
* Relacionamento com bancos e investidores, estruturação e liquidação de dívida e/ou securitização;
* Realizar a gestão das operações captadas;
* Controles e relatórios que suportem as obrigações assumidas pela companhia;
* Desenvolvimento e execução de informações gerenciais referentes as operações de dívida e/ou securitização com objetivo de acompanhamento das operações e suporte a diretoria financeira.Requisitos:
* Conhecimento de Macroeconomia, Finanças, Modelagem Financeira, Matemática Financeira, Renda Fixa;
* Conhecimento em operações de dívida e/ou securitização (CRI, CCI, Debenture, Nota Promissória, CCB, dentre outros);
* Pacote Office (sólidos conhecimentos em Excel);Benefícios: Vale Transporte, Assistência Médica, Tíquete Refeição, Assistência Odontológica, Seguro de Vida em Grupo e Remuneração Variável.Regime de contratação: CLT (Efetivo)
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-operacoes-estruturadas-alphaville-urbanismo-sao-paulo-sp-2974156
#3128631,Vaga de Telefonica ,DXC , Araraquara - SP,2018-01-17,"
Telefonica - Analista de Testes
Works as a member of the testing team under general direction.
Utilizing an appropriate testing methodology, analyzes testing requirements as the basis for developing and executing test cases, test scripts, and test data for a test level to be executed on a project.
Designs/constructs repeatable test cases that will demonstrate conformance to all functional and non-functional requirements, relative to the test level, as defined in business or technical specifications.
Executes tasks related to the production of test cases, test scripts, and test data.
Analyzes the results of the testing process and recommends solutions.
Defines, identifies, collects, and organizes detailed information relating to testing requirements.
Analyzes requirements to ensure the planned testing activities meet project needs and expectations.
Interacts with the project team to gain an understanding of the business environment, technical context, and conformance criteria.
Understands and uses appropriate automated testing processes and tools.
Participates in testing discussion and contributes to process improvements.
Performs work assigned by others.
Accountable for own work.
Education and Experience Required:
Associates degree strongly preferred in Engineering or Computer Science
Knowledge and Skills:
6-12 months experience in developing and executing Test cases, Test scripts. Knowledgeable in testing and development methodologies. Good verbal and written communication skills. Fluency in English. Knowledgeable in testing analysis and design, and test specifications to: develop test cases and scripts, develop test specifications, validate testing coverage, in order to develop test specifications.
Proficient in testing processes and tools to: execute test cases and scripts, analyze test results, report on testing progress and results, facilitate defect resolution and document final test results in order to execute testing engagement. Knowledgeable of testing processes and testing metrics to: review test summary report, provide testing project feedback and archive testing assets in order to verify completion of testing.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-telefonica-analista-de-testes-dxc-araraquara-sp-3128631
#2957117,Vaga de Analista de Planejamento e Controle de Operações ,DeVry Brasil , São Paulo - SP,2017-12-15,"
Analista de Planejamento e Controle de Operações
Auxiliar no planejamento e controle de projetos de operação e investimentos, realizando acompanhamento de metas, tarefas, bem como gerar relatórios com o progresso dos projetos conforme os recursos necessários disponíveis, e identificar riscos, suas probabilidades e impactos, atendendo à demanda estratégica da Organização.
QUERO PARTICIPAR DO PROCESSO SELETIVO
* Compartilhe com seus amigos:
*
Deveres e Responsabilidades essenciais
Acompanhar o planejamento e monitorar os projetos de Real Estate da Organização, analisando documentação e desempenho, garantindo as obrigações relativas às especificações, custos e prazos, detalhadas na “ Capital Expenditure Authorization ” (CEA);
Cumprir as diretrizes emanadas pela Diretoria de Operações;
Preparar a documentação operacional, administrativa e financeira dos projetos;
Controlar a documentação dos projetos CapEx;
Consolidar e divulgar as informações dos projetos, através de relatórios periódicos;
Elaborar os processos de controle de monitoramento de operações, indicadores e relatórios de status, bem como os procedimentos e limites para ações corretivas;
Treinar as áreas envolvidas na gestão de CapEx;
Propor melhorias contínuas ao desempenho e ao gerenciamento dos projetos;
Participar de auditorias;
Acompanhar o planejamento e o cronograma de integração das IES.
Qualificações Necessárias
Ensino superior completo;
Conhecimento em análise de viabilidade de projetos e gestão de operação;
Inglês fluente;
Excel intermediário.
Benefícios ofertados
Bônus anual;
Desconto nos cursos de pós-graduação e graduação;
Curso de Inglês;
Plano de saúde;
Plano odontológico;
Auxílio transporte;
Vale Refeição / Alimentação;
Seguro de vida.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-planejamento-e-controle-de-operacoes-devry-brasil-sao-paulo-sp-2957117
#3198301,Vaga de Analista de Garantia de Qualidade Jr. ,EMS , Hortolândia - SP,2018-01-25,"
Analista de Garantia de Qualidade Jr. - Liberação de Produtos
Atribuições do Cargo:Superior completo em Farmácia.
Desejável experiência na área da Garantia da Qualidade realizando liberação de produtos e conferência de documentação.
Será responsável por conferir documentações relacionadas à liberação de produtos para o mercado e efetuar liberação no sistema SAP.
Disponibilidade para trabalhar no 2°T.
Benefícios:
* Plano médico
* Plano odontológico
* Seguro de vida
* Refeição
* Ticket Alimentação
* Transporte
* Medicamentos (Fabricação Própria)
* Creche
* Entre outros
Por favor, caso você seja um candidato PCD, pedimos que inclua o laudo médico em sua candidatura.
Obrigada, Equipe de Recrutamento e Seleção.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-garantia-de-qualidade-jr-liberacao-de-produtos-ems-hortolandia-sp-3198301
#2977136,Vaga de Analista Administrativo PL (Capex) ,Sascar Tecnologia Automotiva , Curitiba - PR,2018-01-15,"
Analista Administrativo PL (Capex) - Temporário
Principais Atividades:
* Irá realizar a gestão de contratos e processos internos da área.
* Gerir e definir novos processos, incluindo interface com fornecedor de recursos.
* Responsável pelo controle de Notas Fiscais e lançamentos contábeis.
* Fará a divisão de projetos de TI.
* Acompanhamento de compras no quesito contratual, assim como avaliação de orçamento.
* Acompanhamento do orçado X realizado (Opex, Capex e recursos)
Formação: Graduação completa em Contábeis, Administração ou áreas afins.
Desejável Pós Graduação na área de Projetos.
Requisitos:
* Imprescindível vivência na área orçamentária e/ou financeira.
* Experiência com gestão de Capex.
* Excel avançado.
* Desejável vivencia em TI.
Disponibilidade para atuar em horário comercial, de segunda a sexta-feira.
Local de Trabalho: Curitiba/PR
Benefícios:
Assistência médica (sem custo), Vale Refeição, Vale Transporte.
Local de Trabalho: Curitiba 
* PR
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-administrativo-pl-capex-temporario-sascar-tecnologia-automotiva-curitiba-pr-2977136
#3201125,Vaga de Analista de Projetos Sociais (Barra do Garças) ,Nascentes do Xingu , Barra do Garças - MT,2018-01-26,"
Analista de Projetos Sociais (Barra do Garças)
Organizar e executar atividades relacionadas a projetos e/ou ações socioambientais, como reuniões, palestras, lançamentos de concursos culturais, apresentação teatrais educativas e etc;
Organizar eventos, cursos e palestras das concessionárias em espaços e/ou nas comunidades contempladas;
Realizar visitas domiciliares orientativas;
Estabelecer e manter contato institucional com parceiros como presidentes de bairro, líderes comunitários, escolas, entidades filantrópicas e governamentais, alunos, professores e etc;
Produção de relatórios mensais de atividades e produtividade.
Requisitos:
Possuir CNH Categoria B
Ensino Superior Completa: Serviço Social, Pedagogia, Comunicação.
Pacote Office.
Disponibilidade para viagens.
Benefícios: Vale Alimentação; Plano de Saúde; Seguro de vida; PLR.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-projetos-sociais-barra-do-garcas-nascentes-do-xingu-barra-do-garcas-mt-3201125
#2978888,Vaga de Analista Validação Sr. ,Momenta , São Paulo - SP,2018-01-15,"
Analista Validação Sr.
Pré-requisitos
* Superior completo em Farmácia;
* Experiência com validação de processo, limpeza, Média Fill, qualificação de equipamentos (IQ/OQ/PQ),validação de sistemas computadorizados, filtragem esterilizante
* Certificação de sistema de HVAC;
* Qualificação de utilidades (água, ar comprimido e nitrogênio) e qualificação térmica.
Atividades:
* Elaborar estratégias de validação/qualificação de acordo com os guias, manuais, requerimentos e legislações vigentes;
* Elaborar documentação técnica (procedimentos, planos, protocolos, relatórios, análise de risco);
* Identificar a necessidade e realizar a compra de normas, guias, manuais e demais documentos necessários para atendimento aos requerimentos de Boas Práticas de Fabricação, assim como realizar cursos de atualização;
* Contratar serviços técnicos através de orçamentos, criação de requisições/carrinhos de compra e agendamentos com o cliente interno e externo;
* Controlar o estoque de materiais necessários para as atividades de validação/qualificação;
* Cumprir com os cronogramas de validação/qualificação;
* Programar e executar/acompanhar as atividades de validação/qualificação;
* Acompanhar a programação da áreas envolvidas quando necessário, participando de reuniões com o PCP;
* Informar aos envolvidos os resultados obtidos durante a validação/qualificação e o status após a conclusão dos estudos/ensaios;
* Treinar as pessoas envolvidas (operadores, líderes, supervisores técnicos) quanto aos parâmetros definidos após a validação/qualificação;
* Realizar investigações, avaliar desvios e tomar decisões técnicas de impacto significativo;
* Identificar necessidades e oportunidades de melhoria no departamento e nas áreas de atuação;
* Apresentar documentos de validação/qualificação nas auditorias internas e externas quando solicitado.
Local: Freguesia do Ó (Zona Norte).
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-validacao-sr-momenta-sao-paulo-sp-2978888
#3201066,Vaga de Analista de Recursos Humanos ,Makro , Porto Alegre - RS,2018-01-26,"
Analista de Recursos Humanos - LOJA 07 - Porto Alegre/RS
O Analista de Recursos Humanos terá como principais responsabilidades:
* Recrutamento e Retenção para as todas as posições da Loja;
* Realização da integração institucional e treinamentos, conforme necessidade das áreas;
* Efetuar conferência da folha de pagamento da Loja, bem como os benefícios dos funcionários:
Requisitos:
* Superior Completo em Psicologia ou áreas relacionadas;
* Vivência em rotinas de Recursos Humanos como generalista;
* Conhecimento em informática, preferencialmente pacote office (excel);
* Desejável conhecimento no sistema ADP System;
* Disponibilidade de horários, inclusive nos finais de semana:
Atenção e dinamismo, completam o perfil.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-recursos-humanos-loja-07-porto-alegre-rs-makro-porto-alegre-rs-3201066
#2970067,Vaga de Performance Marketing Analyst ,QuintoAndar , São Paulo - SP,2018-01-08,"
Performance Marketing Analyst
Description
QuintoAndar is a technology company that enables a seamless rental experience from discovery to closing. Through the intensive use of technology and design, we are redesigning the entire rental process, from one end to the other, to allow the kind of customer experience that we wish for ourselves. As a result, we are creating a new business model that is unique in the whole world and that will revolutionize the real estate industry.
At QuintoAndar you will:
Work with a top-notch team that uses the best practices and best tools.
Learn a lot.
Be part of a high-impact project that will affect many people's lives.
Have autonomy to make decisions with no endless meetings or bikeshedding.
Work in an informal environment and horizontal hierarchy.
You'll be solving a real problem. Something that affects many millions of people.
Performance Marketing Analyst responsibilities at QuintoAndar
You'll be part of the Marketing & Growth team, help us leverage existing and emerging distribution channels and optimize all steps of our conversion funnel.
You'll be responsible for at least one of our online marketing channels. We expect you to guarantee the growth and efficiency from your marketing channel.
Need to clearly understand each stage of QuintoAndar's conversion funnel.
Track efficiency of your marketing channel with data numbers, so that you can understand user behavior and enhance channel growth and efficiency. Numbers, numbers, numbers: WHY are you following that path?
Along with the head of performance marketing, provide clear insights for the definition of the marketing channel testing roadmap.
Execute daily management and optimization activities and implement the channel roadmap.
Language and location
We are a Portuguese speaking company. This is written in English because 1) we value diversity and thus welcome foreign candidates, and 2) if you are Brazilian you need to be fluent in English in order to learn the most from the rest of the world.
Our office is in Sao Paulo, at Av Paulista, near 'metrô Consolação'.
Important: Our recruitment process starts at the application form! If you really wish be a part of our team, endeavor to do well at this stage of the process. We analyze all the candidates individually. Yes, we do read all applications and we’ll reply even to those who won't follow the process.
Requirements
Please only apply if you fulfill these:
Bachelor's degree in Engineering, Business, Economics, or an equivalent field.
Have very strong analytical skills.
You are fluent in Portuguese and your English level is advanced.
You are BS-free: we dislike people who pretend to know stuff. Be honest.
We will like you even better if:
You know how to write code and/or have interest in learning more about technology.
Benefits
Working here is cool and you get the following:
* Competitive salary package.
* Meal allowance (""ticket refeição and/or ticket alimentação"").
* Fuel or public transportation allowance.
* Good health
* Dental plan (optional)
* Life insurance
* Children Allowance (Daycare)
* Subsidy to sports practicing (gympass)
* Free beer every Friday
* Very fun, collaborative, and fast-paced work environment - full of smart and ambitious people.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-performance-marketing-analyst-quintoandar-sao-paulo-sp-2970067
#2974531,Vaga de TEMPORÁRIO ,Hamburg Süd (Aliança Navegação) , Santos - SP,2018-01-13,"
TEMPORÁRIO - Analista de Documentação - Cabotagem
Ramo: Transporte Marítimo
Principais responsabilidades:
* Certificar o recebimento da documentação (notas fiscais e dados do embarque) dos clientes e do departamento de IMD local;
* Controlar e elaborar a emissão de CT-e (conhecimento eletrônico de embarque), dados das notas fiscais dos clientes e emissão de CT-e através de sistema (e-Cargo) ;
* Assegurar a conferência e os ajustes dos dados digitados no CT-e ;
* Garantir a transmissão dos dados dos CT-e para as autoridades portuárias através de sistema (e-Cargo);
* Assegurar a qualidade da documentação para evitarmos riscos de bloqueio e despesas portuárias, controlando de forma periódica a emissão dos CT-e;
* Dar suporte à Gerência no que diz respeito aos riscos e desvios nos processos de documentação, bem como orientar os assistentes, auxiliares e estagiários sobre suas responsabilidades diárias.
Pré-requisitos:
* Formação superior em Administração, Economia, Logística ou Comércio Exterior;
* Ter boa experiência em Cabotagem ou Logística;
* Capacidade de trabalho sob pressão;
* Excel avançado;
* Inglês intermediário;
* Boa comunicação;
* Proatividade, dinamismo e foco;
* Flexibilidade na jornada de trabalho.
Proposta inicial de jornada: De terça a sábado das 08:00 às 17:30h (intervalo de 01:30h para refeição).
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-temporario-analista-de-documentacao-cabotagem-hamburg-sud-alianca-navegacao-santos-sp-2974531
#2972416,Vaga de Analista de Produto Jr ,MCassab , São Paulo - SP,2018-01-11,"
Analista de Produto Jr
Principais atribuições
Implantação e acompanhamento de Pedidos de Compras Nacionais e Internacionais;
Negociação e follow-up com fornecedores;
Controle de Estoque e acompanhamento de desempenho de produto;
Precificação das matérias-primas.Competências e experiência desejadas
Necessário Excel Intermediário;
Inglês Avançado;
Formação Superior Completa em: Engenharia/Administração/Comércio Exterior.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-produto-jr-mcassab-sao-paulo-sp-2972416
#2921510,Vaga de Analista de Contabilidade Pleno ,Danone , São Paulo - SP,2017-11-18,"
Analista de Contabilidade Pleno
A Danone procura Analista de Contabilidade Pl para atuar em São Paulo 
* Danone Brazil .
Se você está buscando desafios e oportunidades em uma Companhia Internacional, com marcas apaixonantes, uma missão inspiradora e presença global, a Danone é o lugar certo para você! Activia, Danoninho, Bonafont, Aptamil, FortiFit estão entre as marcas mais conhecidas do mundo. Nossa Missão de ""Levar saúde e nutrição ao maior número de pessoas"" fundamenta o compromisso da Danone com o progresso humano e com o sucesso do negócio, que hoje está representado pelo nosso Fundo Ecossistema. A Danone é lider em cada um dos mercados em que atua (líder mundial em produtos lácteos frescos, número 2 mundialmente no negócio de Águas e de nutrição infantil, e vice-lider na Europa em nutrição médica), tem verdadeira presença global, sendo que atualmente os países emergentes representam 50% do seu negócio. Para pessoas apaixonadas, em busca de desafios profissionais, oportunidades de carreira e uma missão engajadora, a Danone tem algo especial!!
Atividades:
* Atuação direta em reports contábeis de Unidades de Negócio;
* Responsável pelo alinhamento e preparação da consolidação das demonstrações financeiras de unidades, assim como dos reports gerenciais apresentados à Diretoria;
* Conciliação das transações intercompany;
* Atendimento à auditorias Internas e Externas;
Formação superior completo em Contabilidade;
* Inglês avançado;
* Desejável conhecimento da ferramenta SAP.
Nós temos algo especial, e você?
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-contabilidade-pleno-danone-sao-paulo-sp-2921510
#3015457,Vaga de Analista de Comunicação Científica Júnior ,Granado , Rio de Janeiro - RJ,2018-01-16,"
Analista de Comunicação Científica Júnior
PRINCIPAIS ATIVIDADES:
* Desenvolver conteúdo científico adequado à marca para interface com as áreas da empresa.
* Auxiliar na construção de conteúdo científico para convenções e congressos.
* Elaborar apresentação de novos produtos e análise do pós-lançamento;
* Analisar a performance dos produtos já existentes e acompanhar seu ciclo de vida;
* Acompanhar as tendências de mercado do segmento.
* Analisar e responder aos questionamentos do SAC.
* Realizar a análise da concorrência de mercado dos produtos já existentes e dos lançamentos.
* Auxiliar na solicitação de material de divulgação de produtos e amostras, no sistema JDE, para suprir a área de visitação médica.PRÉ 
* REQUISITOS:
* Experiência na elaboração de conteúdo técnico/científico para apresentação do produto.
* Superior completo em Farmácia;
* Pacote Office, principalmente Power Point e Excel (bom nível para elaboração de planilhas e análise de informações).OFERECEMOS:
* Salário compatível com o mercado;
* Vale transporte/ Vale Refeição;
* Assistência Médica e Odontológica;
* Seguro de Vida;
* Convênio Farmácia;
* Descontos na compra de produtos da empresa.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-comunicacao-cientifica-junior-granado-rio-de-janeiro-rj-3015457
#1586220,Vaga de Big Data ,Globo , Rio de Janeiro - RJ,2017-03-08,"
Big Data - Desenvolvedor(a)
Descriçao
Integrante do time responsavel pelo desenvolvimento da Plataforma de Big Data. Procuramos profissionais com experiencia em Java e Scala e que tenham interesse em trabalhar com plataformas que auxiliam as necessidades de negocio do portal, focadas em escalabilidade, alta disponibilidade e tolerancia a falhas. Oportunidade para trabalhar com as principais ferramentas do ecossistema Hadoop (YARN, HDFS, HBase, Kafka, Zookeeper, Parquet, Spark, etc).
O time tambem cuida do recebimento de dados sensiveis e distribuiçao dos mesmos de forma segura e privativa. Os dados capturados em TV conectada, WEB e apps Android/IOS devem ser recebidos atraves de clients mantidos pelo time, tratados e disponibilizados para acesso de todo grupo Globo via BigQuery e ambiente com Jupyter.
Requisitos
Experiencia com Scala ou Java;
Experiencia com Javascript;
Experiencia solida em design e arquitetura de software;
Conhecimento de bancos de dados (SQL ou NoSQL);
Proficiencia no uso de um sistema operacional base Unix (Linux ou Mac OS);
Dominio das boas praticas de engenharia de software.
Globo.com
Somos uma empresa que reconhece a importancia da igualdade de oportunidades. O respeito ao outro, a valorizaçao da diversidade e a convicçao de que todos dependem de todos sao componentes essenciais da nossa identidade.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-big-data-desenvolvedor-a-globo-rio-de-janeiro-rj-1586220
#3154333,Vaga de Analista Jr. – Change the Bank ,Banco Modal , Rio de Janeiro - RJ,2018-01-19,"
Analista Jr. – Change the Bank
Buscamos um Analista Jr. para a equipe de Change the Bank do Banco Modal.
Serão aceitos também candidatos à estágio, que estão para se formar.
* Perfil:
Bom raciocínio lógico para entender problemas e demandas, e propor soluções com os recursos disponíveis; análise com visão sistêmica e mapeamento de processos.
* Formação Acadêmica:
Matemática Aplicada ou Engenharias
* Pré-requisitos:
* Inglês Fluente
* Pacote Office avançado
* Possuir conhecimento em Excel (nível avançado) e na linguagem de programação VBA (Visual Basic for Applications)
* Diferencial:
* Possuir conhecimento em linguagens de programação de uso científico, como Python e R
* Descrição do trabalho a ser desempenhado:
Diferente dos profissionais que realizam rotinas no dia a dia, a equipe do Change the Bank está 100% focada em projetos de melhoria. Atua junto às áreas para entender suas necessidades, propondo soluções inteligentes para automação de processos, economizando tempo e reduzindo riscos operacionais.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-jr-change-the-bank-banco-modal-rio-de-janeiro-rj-3154333
#2975665,Vaga de Analista de Marketing Digital I ,DeVry Brasil , São Paulo - SP,2018-01-15,"
Analista de Marketing Digital I
A DeVry Brasil surgiu em 2009. É composta por três instituições de ensino superior: a Fanor, em Fortaleza (CE) e as faculdades ÁREA1 e Ruy Barbosa, em Salvador (BA), com o total de mais de 13.000 (treze mil) alunos distribuídos em 5(cinco) diferentes campus nas cidades de Fortaleza e Salvador. As Instituições do grupo DeVry Brasil oferecem para seus alunos a opção de mais de 31 cursos de graduação e 10 cursos de pós-graduação, nas áreas de Saúde, Exatas, Humanas e Tecnologia. Destacando-se por oferecer em alguns dos seus cursos dupla titulação (diploma valido no Brasil e EUA).
QUERO PARTICIPAR DO PROCESSO SELETIVO
* Compartilhe com seus amigos:
*
Deveres e responsabilidades essenciais
Realizar otimização dos sites por meio de palavras-chaves, metas descriptions, meta tags e tags;
Realizar adequação dos conteúdos postados pelos assistentes às técnicas de SEO;
Analisar qualitativa e quantitativamente as ações de SEO realizadas nos sites da Adtlem Brasil;
Elaborar relatórios de análise qualitativa e quantitativa das redes sociais DeVry Brasil, das campanhas e anúncios, assim como análise qualitativa da concorrência;
Analisar as ferramentas de monitoramento;
Definir segmentação com referência no target das campanhas da Adtalem Brasil;
Coordenar ajustes nas estruturas dos sites para suportar acompanhamento de conversões de links patrocinados.
Foco: Infraestrutura
Analisar o desempenho dos sites institucionais e de usabilidade e SEO;
Aplicar melhorias nos sites institucionais e outras páginas (fichas de inscrição, hotsites), bem como, implementar novas funcionalidades;
Analisar e implementar ferramentas de marketing pelo Google Tag Manager, bem como, implementar requisitos necessários para as ferramentas de marketing (Ferramentas do Google, Pixels Facebook e outros)
Extrair de relatórios no Salesforce de forma a gerar dados que auxiliem a gerência na tomada de decisão;
Integrar ferramentas de marketing com ferramentas internas (Facebook e Salesforce, Facebook e site, site e Salesforce, Academus e site e etc.)
Desenvolver soluções internas para campanhas específicas (fichas de inscrição) e integração de serviços.
Criar novos ambientes para hotsites e instalação de aplicação nesses ambientes
Acompanhar o desenvolvimento dos portais institucionais
Ser usuário chave na interface entre Marketing e TI, resolvendo questões de infraestrutura (servidores e acessos) e desenvolvimento (fichas de inscrição, páginas do Salesforce)
Prestar suporte de integração de serviços relacionados ao Marketing e BI, assim como, na criação e utilização de ferramentas relacionadas ao Marketing e Equipe de Criação (House)
Prestar suporte na atualização de conteúdo dos sites institucionais
Solicitar registro e atualização de domínios
Atuar de forma consultiva em projetos específicos relacionados à Web (Ecommerce Damásio, Coaching Ibmec e etc).
Qualificações necessárias
Superior completo em Marketing ou áreas afins;
Ter experiência mínima em marketing digital corporativo;
Conhecimento Básico no Pacote Office (ênfase em Excel);
Conhecimento básico do Pacote Adobe (principalmente Illustrator e Photoshop).
Benefícios ofertados
Bônus anual;
Desconto em redes de academia;
Desconto nos cursos de pós-graduação e graduação;
Curso de Inglês;
Plano de saúde;
Plano odontológico;
Auxílio transporte;
Vale Refeição / Alimentação;
Seguro de vida.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-marketing-digital-i-devry-brasil-sao-paulo-sp-2975665
#3128080,Vaga de Analista de SEO Pleno ,Agência 3xceler , São Paulo - SP,2018-01-16,"
Analista de SEO Pleno
DESCRIÇÃO
Procuramos profissionais apaixonados por SEO. O trabalho envolve a pesquisa de palavras-chave, análise de concorrentes, link building, SEO on-page / off-page e todos os aspectos referentes ao SEO, incluindo a influência das redes sociais na SERP do Google.
Algumas de suas atividades:
* Criar e documentar estratégias e atividades;
* Realizar reuniões mensais com clientes;
* Orientar e coordenar equipe de redação criando estratégias de linkbulding e conteúdo interno;
* Solicitar e executar alterações de front-end com equipe de desenvolvimento;
* Acompanhar blogs e portais como Moz, searchenginewatch, searchengineland entre outros;
* Criar relatórios e planos de ação;
* Planejar e executar testes de usabilidade;
* Avaliar conteúdo, código, arquitetura e usabilidade;
* Realizar diagnósticos, monitorar e analisar as métricas de Web Analytics.
Se você é uma pessoa apaixonada por SEO, e uma pessoa organiza, aqui é o seu lugar!
REQUISITOS
Conhecimento em semrush, majestic, moz, ahrefs entre outras ferramentas
Excel
Plataformas cms como wordpress, magento entre outras
Html
Residir no mesmo estado do trampo
OUTRAS INFORMAÇÕES
A proposta pode ser no formato pj ou clt.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-seo-pleno-agencia-3xceler-sao-paulo-sp-3128080
#3154329,Vaga de Analista de Desenv. de Sist,as II ,Atos ,2018-01-19,"
Analista de Desenv. de Sistemas II
Requisitos:
* Conhecimento no levantamento de requisitos funcionais e não-funcionais;
* Experiência na confecção de Especificação Técnica;
* UML (diagrama de casos de uso, componentes, fluxo de processos, entre outros)
* Conhecimento e experiência nas ferramentas do pacote Office (MS Word, MS Excel, MS PowerPoint, MS Access, MS Project)
* Experiência em linguagem de programação (Java, DotNet, ASP, PHP, entre outras)Atividades:
* Realizar levantamento de requisitos funcionais e não-funcionais
* Ajustar e/ou criar processos para atender as necessidades do negócio;
* Detalhar os requisitos funcionais/técnicos;
* Realizar reuniões de aprovação de Especificação Técnica;
* Construir plano de testes de sistema;
* Construir plano de testes de aceite do usuário;
* Construir planilhas em MS Excel e elaborando macros, além de utilizar funções como PROCV, entre outras
* Manter banco de dados no MS Access e realizar consultar nos mesmos
* Construir apresentações em MS PowerPoint;
* Realizar manutenções no front-end e/ou back-end do SAP.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-desenv-de-sistemas-ii-atos-sao-paulo-sp-3154329
