id,positClean,companyClean,dateClean,skills,education,language,dateCollect,country,cityClean,stateClean,url
JD_2744924632,Data Scientist,Amdocs,2018-04-23, algorithm big data model algorithm mathematica model,,,2018-04-24,us,Dallas,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1911&ao=4120&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_db9de739&cb=1524605667905&jobListingId=2744924632
JD_2646368469,Data Scientist,Primus Software Corporation,2018-04-19, hbase algorithm database,,,2018-04-24,us,Plano,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1912&ao=4341&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_a37ae3be&cb=1524605667907&jobListingId=2646368469
JD_2695069497,Data Scientist,Lumiata,2018-04-15, model python pandas regression model spark matrix,,,2018-04-24,us,San Mateo,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1913&ao=66506&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0f5ff6e7&cb=1524605667910&jobListingId=2695069497
JD_2742230716,Junior Data Scientist Marketing Analytics,McKinsey,2018-04-22, mathematica econometrics database model r sas spss matlab stata nosql mongodb hadoop java python r median visualization database,,,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1914&ao=107258&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_58727f66&cb=1524605667921&jobListingId=2742230716
JD_2650757365,Data Scientist,Blue Cross Blue Shield of Michigan,2018-03-28, significar machine learning model algorithm model r python matlab mapreduce hadoop hive spark, master phd,,2018-04-24,us,Detroit,MI,https://www.glassdoor.com/partner/jobListing.htm?pos=1915&ao=136844&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8c8fe5fb&cb=1524605667923&jobListingId=2650757365
JD_2706918358,Data Scientist,Havenly,2018-03-27, model storage model model model model model dashboard econometrics mathematica aws aws aws hue sql python model pandas classification regression clustering feature model shell, master phd,,2018-04-24,us,Denver,CO,https://www.glassdoor.com/partner/jobListing.htm?pos=1916&ao=160631&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_238e655d&cb=1524605667927&jobListingId=2706918358
JD_2729594501,Data Scientist Contract,Swift Agency,2018-04-10, data set outlier python r sql visualization tableau nosql database mongodb aws azure value,,,2018-04-24,us,Portland,OR,https://www.glassdoor.com/partner/jobListing.htm?pos=1917&ao=284660&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_87fbac10&cb=1524605667931&jobListingId=2729594501
JD_2736205694,Data Scientist,,2018-04-17, model algorithm python r python perl spark hadoop hive significar,,,2018-04-24,us,NI,ni,https://www.glassdoor.com/partner/jobListing.htm?pos=1918&ao=187657&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f2706084&cb=1524605667932&jobListingId=2736205694
JD_2738748440,Data Scientist,Sapient Global Markets,2018-04-19, model algorithm regression feature algorithm model algorithm algorithm visualization algorithm azure aws r matlab sas visualization visualization tableau r hadoop hive pig spark nosql mongodb cassandra hbase big data mathematica, phd,,2018-04-24,us,Houston,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1919&ao=153287&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d7291c84&cb=1524605667934&jobListingId=2738748440
JD_2667690442,Senior Data Scientist,HomeAway,2018-04-16, algorithm econometrics algorithm algorithm model r python volume unstructured data model aws hadoop database econometrics value, phd,,2018-04-24,us,Austin,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1920&ao=187200&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c4c62732&cb=1524605667996&jobListingId=2667690442
JD_2602072605,Data Scientist,Aruba Networks,2018-04-21,,,,2018-04-24,us,Santa Clara,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1921&ao=134091&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6cbf685d&cb=1524605667998&jobListingId=2602072605
JD_2725572637,Data Scientist,Paycom,2018-04-06, unstructured data model mean algorithm model visualization r python aws r python sql, bachelor, spanish,2018-04-24,us,Oklahoma City,OK,https://www.glassdoor.com/partner/jobListing.htm?pos=1922&ao=242478&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fe56de0b&cb=1524605668000&jobListingId=2725572637
JD_2645757361,Data Scientist,Perr   Knight,2018-04-19, data set algorithm model model model model clustering r sql unstructured data broca mathematica econometrics,,,2018-04-24,us,Santa Monica,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1923&ao=4120&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_703a24b5&cb=1524605668003&jobListingId=2645757361
JD_2617925000,Data Scientist,WebMD,2018-04-11, value visualization regression value server econometrics r spss sas visualization excel regression value clustering visualization tableau, bachelor,,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1924&ao=4008&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_41442bfc&cb=1524605668006&jobListingId=2617925000
JD_2473457805,Data Scientist,DuPont™ Danisco,2018-04-08, significar model model feature feature value algorithm value algorithm algorithm model scripting r python java nosql database,,,2018-04-24,us,Iowa,ni,https://www.glassdoor.com/partner/jobListing.htm?pos=1925&ao=4120&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_112a9858&cb=1524605668012&jobListingId=2473457805
JD_2733437108,Data Scientist,Warby Parker,2018-04-13, feature model model server mean algorithm mean shell, master,,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1926&ao=8095&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_633ff881&cb=1524605668015&jobListingId=2733437108
JD_2731246190,Data Scientist,Samsung Electronics America,2018-04-12, unstructured data value visualization model r python spark hive impala sql regression clustering regression regression perl schema hadoop mathematica econometrics median spark, phd mba,,2018-04-24,us,Richardson,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1927&ao=134336&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f7ba0f4d&cb=1524605668018&jobListingId=2731246190
JD_2649301366,Data Scientist,AT T,2018-03-27, server model hadoop spark mapreduce data set sql pig visualization, bachelor phd master bachelor phd master master phd,,2018-04-24,us,Plano,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1928&ao=132934&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_27a0196b&cb=1524605668020&jobListingId=2649301366
JD_2667809595,Data Scientist,Vencore,2018-04-17, volume algorithm visualization visualization algorithm java,,,2018-04-24,us,Basking Ridge,NJ,https://www.glassdoor.com/partner/jobListing.htm?pos=1929&ao=200843&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8b20d529&cb=1524605668022&jobListingId=2667809595
JD_2740886888,Data Scientist,Chase,2018-04-21, hbase hadoop avro schema sqoop unstructured data shell oozie hive server hadoop hadoop oozie avro hadoop hbase hive sqoop java shell hadoop, master,,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1930&ao=133122&s=58&guid=00000162f99447289c47457172891896&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dbc5a895&cb=1524605668024&jobListingId=2740886888
JD_2717220881,Data Scientist,Ideaon,2018-04-01, model r sas volume model mathematica econometrics mathematica econometrics hadoop python econometrics python, master master master,,2018-04-24,us,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2002&ao=242478&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bfd9a8c6&cb=1524605877056&jobListingId=2717220881
JD_2576178343,Data Scientist,Pinnacle Partners,2018-04-19, model clustering r python java sas matlab sql database unstructured data model, master master,,2018-04-24,us,Indianapolis,IN,https://www.glassdoor.com/partner/jobListing.htm?pos=2003&ao=9619&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c37b9565&cb=1524605877057&jobListingId=2576178343
JD_2745191442,Data Scientist,Adept Solutions,2018-04-23, r sql spark python model volume unstructured data hadoop mapreduce spark model classification econometrics visualization r python tableau r dashboard r python,,,2018-04-24,us,Danbury,CT,https://www.glassdoor.com/partner/jobListing.htm?pos=2004&ao=4120&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_31fb0280&cb=1524605877059&jobListingId=2745191442
JD_2693022249,Data Scientist,Barings,2018-04-12, model algorithm mathematica storage model python spark nosql azure azure cloud,,,2018-04-24,us,Charlotte,NC,https://www.glassdoor.com/partner/jobListing.htm?pos=2005&ao=242900&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_53a96964&cb=1524605877060&jobListingId=2693022249
JD_1789101750,Data Scientist,PTP,2018-04-17, hbase value model model model model algorithm algorithm volume sql hadoop aws mapreduce,,,2018-04-24,us,Gold River,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2006&ao=4120&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8c4f99e4&cb=1524605877061&jobListingId=1789101750
JD_2738016357,Data Analyst I,Select Portfolio Servicing,2018-04-19, excel,,,2018-04-24,us,Salt Lake City,UT,https://www.glassdoor.com/partner/jobListing.htm?pos=2007&ao=289396&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_6dedd907&cb=1524605877064&jobListingId=2738016357
JD_2560392607,Actuarial Predictive Modeler Data Scientist,Everest Re,2018-03-29, model model model model model model sql r python,,,2018-04-24,us,Liberty Corner,NJ,https://www.glassdoor.com/partner/jobListing.htm?pos=2008&ao=296551&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bbd67aef&cb=1524605877067&jobListingId=2560392607
JD_2744996588,Data Scientist,ICONMA,2018-04-22, model r python cloud r python, phd phd,,2018-04-24,us,Chesterfield,MO,https://www.glassdoor.com/partner/jobListing.htm?pos=2009&ao=173354&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_920c4680&cb=1524605877068&jobListingId=2744996588
JD_2669247357,Pharmacy Analytics Consultant,Humana,2018-04-18, mathematica mathematica sas tableau r python hadoop hive pig unstructured data,,,2018-04-24,us,Louisville,KY,https://www.glassdoor.com/partner/jobListing.htm?pos=2010&ao=129568&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0bf73aca&cb=1524605877069&jobListingId=2669247357
JD_2703718013,Data Scientist,Tata Consultancy Services  North America,2018-04-22, feature algorithm regression python algorithm algorithm javascript,,,2018-04-24,us,Dallas,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=2011&ao=4120&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_365bb3a0&cb=1524605877070&jobListingId=2703718013
JD_2728940136,Data Scientist,CSL Behring,2018-04-10, value unstructured data algorithm visualization hbase pig hive sql python scala r hadoop, phd, english german,2018-04-24,us,King of Prussia,PA,https://www.glassdoor.com/partner/jobListing.htm?pos=2012&ao=321738&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_13769ef9&cb=1524605877071&jobListingId=2728940136
JD_2725575238,Data Scientist,FIT Staffing,2018-04-06, r python correlation visualization correlation dashboard model data set r python,,,2018-04-24,us,Pittsfield,MA,https://www.glassdoor.com/partner/jobListing.htm?pos=2013&ao=242478&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_37bc2804&cb=1524605877073&jobListingId=2725575238
JD_2691655695,Data Scientist,Susquehanna International Group  LLP,2018-04-11, model value model mathematica model mathematica model matlab python data set,,,2018-04-24,us,Philadelphia,PA,https://www.glassdoor.com/partner/jobListing.htm?pos=2014&ao=4120&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_065cdb10&cb=1524605877074&jobListingId=2691655695
JD_2715188243,Data Scientist,Radiansys,2018-03-31, database model model classification python r scala sql spark aws azure cloud model,,,2018-04-24,us,Edison,NJ,https://www.glassdoor.com/partner/jobListing.htm?pos=2015&ao=83255&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cecc648b&cb=1524605877076&jobListingId=2715188243
JD_2557878560,Data Scientist,MealPal,2018-03-27, model unstructured data machine learning hbase,,,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2016&ao=162026&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5d70f421&cb=1524605877078&jobListingId=2557878560
JD_2725577536,Data Scientist,Link Consulting,2018-04-06, algorithm python java r sql algorithm python java r sql matlab,,,2018-04-24,us,Newport Beach,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2017&ao=242478&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bf0a723d&cb=1524605877079&jobListingId=2725577536
JD_2738805523,Director Data Science Aquisitions,Elevate Credit,2018-04-19, algorithm algorithm algorithm algorithm model algorithm regression aggregation model model python database database spark,,,2018-04-24,us,San Diego,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2018&ao=270468&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c927f783&cb=1524605877081&jobListingId=2738805523
JD_2720740568,Data Scientist,TrueCar,2018-04-03, value value algorithm value tableau algorithm data set spark r python database hive sql econometrics visualization model econometrics,,,2018-04-24,us,Santa Monica,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2019&ao=242900&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e9dc8309&cb=1524605877082&jobListingId=2720740568
JD_2675184027,Scientist II Sr Scientist I Technical Operations,Seracare Life Sciences,2018-03-28,, master,,2018-04-24,us,Milford,MA,https://www.glassdoor.com/partner/jobListing.htm?pos=2020&ao=267474&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e3c88f4b&cb=1524605877084&jobListingId=2675184027
JD_2375088977,Data Scientist,Cummins Power South,2018-04-03, model spark algorithm azure model algorithm model r r model azure r spark azure model regression regression algorithm spark spark model hbase, bachelor master,,2018-04-24,us,Columbus,IN,https://www.glassdoor.com/partner/jobListing.htm?pos=2021&ao=4120&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_637a4d2c&cb=1524605877085&jobListingId=2375088977
JD_2671370830,Data Scientist,Sense,2018-04-20, model model unstructured data feature,,,2018-04-24,us,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2022&ao=4120&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5ccf98d3&cb=1524605877087&jobListingId=2671370830
JD_2614788074,Data Scientist,NI,2018-04-07, hbase median median storage r python database,,,2018-04-24,us,NI,ni,https://www.glassdoor.com/partner/jobListing.htm?pos=2023&ao=215203&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d04f3fe0&cb=1524605877141&jobListingId=2614788074
JD_2421510271,Research Scientist Mass Spectrometry,NantWorks,2018-04-12, storage,,,2018-04-24,us,Rockville,MD,https://www.glassdoor.com/partner/jobListing.htm?pos=2024&ao=267463&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_398d0610&cb=1524605877143&jobListingId=2421510271
JD_2684184185,Research Scientist Data Dynamics and Analytics,Intellectual Ventures,2018-04-04, model gate machine learning data set model mathematica r python matlab mathematica machine learning, phd,,2018-04-24,us,Bellevue,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=2025&ao=268022&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7044999a&cb=1524605877146&jobListingId=2684184185
JD_2739338761,Data Scientist,ASK Staffing Inc,2018-04-20, value mathematica r r sas stata python java scala r sas,,,2018-04-24,us,Columbus,OH,https://www.glassdoor.com/partner/jobListing.htm?pos=2026&ao=242478&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a6fff574&cb=1524605877147&jobListingId=2739338761
JD_2500423858,Data Scientist,Mist Systems,2018-04-11, cloud cloud algorithm algorithm python mathematica model kafka cassandra storm aws model, phd,,2018-04-24,us,Cupertino,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2027&ao=8095&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5c1cd21b&cb=1524605877148&jobListingId=2500423858
JD_2640175334,Data Scientist,Object Computing,2018-04-12, database model data set mathematica model visualization regression classification algorithm clustering algorithm feature shell r julia algorithm database sql nosql matrix,,,2018-04-24,us,Saint Louis,MO,https://www.glassdoor.com/partner/jobListing.htm?pos=2028&ao=4120&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_cdebe132&cb=1524605877150&jobListingId=2640175334
JD_2737380109,Data Scientist,Softcom Systems,2018-04-18, python sql java scala feature regression classification clustering python java scala sql volume database visualization tableau python sql java scala,,,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2029&ao=242478&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5fb14278&cb=1524605877152&jobListingId=2737380109
JD_2635386996,Data Scientist,PointSource,2018-04-07, median model model mathematica model model r r pandas, master,,2018-04-24,us,Raleigh,NC,https://www.glassdoor.com/partner/jobListing.htm?pos=2030&ao=4120&s=58&guid=00000162f99778aa9f1393a5f4c89166&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dbdc5f51&cb=1524605877154&jobListingId=2635386996
JD_2661233080,Data Scientist,White Ops,2018-04-09, mean value sql python,,,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2101&ao=4120&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c5b48136&cb=1524606085230&jobListingId=2661233080
JD_2720768187,Medical Tech Medical Lab Scientist,SCL Health,2018-04-03,,,,2018-04-24,us,Grand Junction,CO,https://www.glassdoor.com/partner/jobListing.htm?pos=2102&ao=206024&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_39452c9d&cb=1524606085231&jobListingId=2720768187
JD_2698587979,Data Scientist,NI,2018-04-18, data set dashboard excel excel, bachelor,,2018-04-24,us,NI,ni,https://www.glassdoor.com/partner/jobListing.htm?pos=2103&ao=7438&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dada4334&cb=1524606085232&jobListingId=2698587979
JD_2740613791,Data Scientist,S P Global,2018-04-20, significar model algorithm java scala python perl matlab r matlab python hadoop hive hbase pig spark nosql,,,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2104&ao=4120&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_13a344de&cb=1524606085234&jobListingId=2740613791
JD_2656414024,Data Scientist,Micron Technology,2018-04-03, algorithm data set visualization metadata unstructured data javascript query angularjs python java hadoop hive nosql hbase visualization r classification database, bachelor master,,2018-04-24,us,Manassas,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=2105&ao=4120&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1bed6bb9&cb=1524606085235&jobListingId=2656414024
JD_2730199749,Data Scientist,Synergy BIS,2018-04-11, model mathematica model database sas database,,,2018-04-24,us,Arlington,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=2106&ao=4128&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1ddca824&cb=1524606085237&jobListingId=2730199749
JD_2731287721,Data Scientist,Strava,2018-04-12, algorithm model feature model mathematica econometrics model python scripting value,,,2018-04-24,us,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2107&ao=8095&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ddf36f25&cb=1524606085239&jobListingId=2731287721
JD_2705835102,Senior Insights and Analytics Manager,Tempur Sealy,2018-04-24, unstructured data,,,2018-04-24,us,Lexington-Fayette,KY,https://www.glassdoor.com/partner/jobListing.htm?pos=2108&ao=321342&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a58af02d&cb=1524606085241&jobListingId=2705835102
JD_2534043604,Data Scientist,CALNET,2018-03-26, value visualization model algorithm,,,2018-04-24,us,Saint Louis,MO,https://www.glassdoor.com/partner/jobListing.htm?pos=2109&ao=4120&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_bde56829&cb=1524606085242&jobListingId=2534043604
JD_2703173234,Data Scientist,Safety National,2018-03-25, algorithm value value server value algorithm visualization mathematica, bachelor,,2018-04-24,us,North County,MO,https://www.glassdoor.com/partner/jobListing.htm?pos=2110&ao=83255&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6a69664d&cb=1524606085243&jobListingId=2703173234
JD_2741982999,Data Scientist,Akamai,2018-04-22, algorithm hbase server value javascript algorithm python java spark hadoop sql scripting, phd master,,2018-04-24,us,Santa Clara,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2111&ao=133116&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9c38cf31&cb=1524606085245&jobListingId=2741982999
JD_1872299942,Lead Data Scientist,BCG Digital Ventures,2018-04-12, python java r scala mathematica cloud mathematica spark cloud sql dashboard visualization tableau,,,2018-04-24,us,Manhattan Beach,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2112&ao=268888&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fd758232&cb=1524606085246&jobListingId=1872299942
JD_2695980563,Data Scientist,Vitaver   Associates  Inc,2018-04-16, value model model model model model unstructured data data set model scripting r python aws cloud javascript java mathematica,,,2018-04-24,us,Moline,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=2113&ao=58811&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d285ca7e&cb=1524606085247&jobListingId=2695980563
