JobClear,companyClear,dateClean,skills,education,language,dateColect,country,cityClear,stateClear,url
Data Scientist,ManTech,2018-01-11,correlation correlation regression value hbase,bachelor bachelor,,2018-01-17,US,Stafford,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=1919&ao=255646&s=58&guid=0000016106520206ac2c118a5c0bfbf4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8f84eea4&cb=1516229494386&jobListingId=2633733261
Data Scientist,eBay Inc,2018-01-05,shell excel excel sql r python java nosql hadoop hive pig spark java scala sql shell sql java python nosql hadoop pig spark r,master master phd,,2018-01-17,US,Portland,OR,https://www.glassdoor.com/partner/jobListing.htm?pos=1920&ao=37049&s=58&guid=0000016106520206ac2c118a5c0bfbf4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_490f8609&cb=1516229494387&jobListingId=2560886453
Data Scientist,Weight Watchers International,2018-01-12,server model model model matrix model python sql cloud,,,2018-01-17,US,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1921&ao=4128&s=58&guid=0000016106520206ac2c118a5c0bfbf4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ca70eeb6&cb=1516229494389&jobListingId=2634168882
Data Scientist Associate Principal,Accenture,2018-01-16,mathematica classification model model model model model unstructured data sas java java sas model mapreduce hadoop hive spark database mean,phd phd master,english,2018-01-17,US,San Diego,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1922&ao=149993&s=58&guid=0000016106520206ac2c118a5c0bfbf4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7b162609&cb=1516229494390&jobListingId=2569530714
Scientist Data Modeling EPC III,First Solar,2018-01-16,value mathematica data mining model model model variance excel sql server excel sql server tableau model data set regression model correlation variance regression model regression model model model model model aws aws excel excel,master bachelor master,,2018-01-17,US,Tempe,AZ,https://www.glassdoor.com/partner/jobListing.htm?pos=1923&ao=265900&s=58&guid=0000016106520206ac2c118a5c0bfbf4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f0aa93ba&cb=1516229494391&jobListingId=2499365304
Data Scientist,Schlumberger,2018-01-15,machine learning machine learning machine learning python model cloud cloud aws big data mathematica machine learning,phd master,,2018-01-17,US,Houston,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1924&ao=4120&s=58&guid=0000016106520206ac2c118a5c0bfbf4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b1b5565a&cb=1516229494392&jobListingId=2637689115
Data scientist,CHARTER GLOBAL,2018-01-10,algorithm model model model python r algorithm,,,2018-01-17,US,Chicago,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=1925&ao=83255&s=58&guid=0000016106520206ac2c118a5c0bfbf4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e4de5344&cb=1516229494393&jobListingId=2631970597
Data Scientist,,2017-12-22,visualization visualization tableau unstructured data visualization,,,2018-01-17,US,ND,ND,https://www.glassdoor.com/partner/jobListing.htm?pos=1926&ao=8095&s=58&guid=0000016106520206ac2c118a5c0bfbf4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_980b28c6&cb=1516229494395&jobListingId=2619670303
Data Scientist Alexa Engine,Amazon,2018-01-01,model visualization python r model,bachelor,,2018-01-17,US,Sunnyvale,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1927&ao=297635&s=58&guid=0000016106520206ac2c118a5c0bfbf4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6d5cd208&cb=1516229494396&jobListingId=2533983448
Data Scientist Pricing,J  Crew,2018-01-14,econometrics model algorithm model cross-validation model model database sql database nosql database database excel unstructured data algorithm feature model econometrics econometrics mathematica econometrics regression regression mathematica sql r,,,2018-01-17,US,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1928&ao=4127&s=58&guid=0000016106520206ac2c118a5c0bfbf4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_40c5d63c&cb=1516229494397&jobListingId=2497141706
Data Scientist,Chef d,2017-12-28,cloud python hadoop mongodb,,,2018-01-17,US,El Segundo,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1929&ao=119796&s=58&guid=0000016106520206ac2c118a5c0bfbf4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_81f63afd&cb=1516229494398&jobListingId=2625205760
Data Scientist,Avani Technology Solutions,2018-01-08,value value model model de-identification model model model algorithm model model value model model bias model model model volume model econometrics econometrics mathematica python r scala spark aws azure cloud database java model model,master,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1930&ao=4120&s=58&guid=0000016106520206ac2c118a5c0bfbf4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_22004406&cb=1516229494400&jobListingId=2562845284
Data Scientist,Textron,2017-12-18,algorithm visualization data set database model visualization visualization econometrics,bachelor,,2018-01-17,US,Saint Cloud,MN,https://www.glassdoor.com/partner/jobListing.htm?pos=2001&ao=283198&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fa52ac48&cb=1516229655452&jobListingId=2594208923
Data Scientist,Addison Search,2018-01-16,mathematica value unstructured data mathematica mathematica,master phd,,2018-01-17,US,New York State,ND,https://www.glassdoor.com/partner/jobListing.htm?pos=2002&ao=4120&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5372e6b8&cb=1516229655455&jobListingId=2592112057
Data Scientist,KeyW,2018-01-15,model median spss r database,,,2018-01-17,US,Vienna,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=2003&ao=4008&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f0753561&cb=1516229655456&jobListingId=2545060775
Data Scientist,Averity,2018-01-03,algorithm model,master phd,,2018-01-17,US,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2004&ao=36811&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3bd3fd1e&cb=1516229655458&jobListingId=2581361214
Data Scientist,CALNET,2018-01-01,value visualization model algorithm,,,2018-01-17,US,Saint Louis,MO,https://www.glassdoor.com/partner/jobListing.htm?pos=2005&ao=4120&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_70911b3e&cb=1516229655459&jobListingId=2534043604
Data Scientist,Scribd,2017-12-22,value model model scripting python r,,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2006&ao=8095&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_54fdaf7e&cb=1516229655462&jobListingId=2548404026
Sr Consultant Data Analytics Engineer Data Scientist,Travelers Companies,2018-01-10,mean value volume volume value feature visualization hadoop sas sql spark python pig hive tableau hadoop,bachelor,,2018-01-17,US,Hartford,CT,https://www.glassdoor.com/partner/jobListing.htm?pos=2007&ao=128485&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_05cee4d7&cb=1516229655464&jobListingId=2587160288
Data Scientist,Leidos,2018-01-13,model median database spss r sas aws,bachelor,,2018-01-17,US,McLean,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=2008&ao=133984&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_aa43cdeb&cb=1516229655465&jobListingId=2589567490
Data Scientist,BSQUARE,2017-12-21,value data set de-identification feature feature algorithm algorithm model visualization mathematica java python model,phd,,2018-01-17,US,Bellevue,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=2009&ao=4121&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_72bab969&cb=1516229655468&jobListingId=2501683028
Data Scientist,Stanford School of Medicine,2018-01-11,database python r r sas spss lift value,master,,2018-01-17,US,Stanford,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2010&ao=236059&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e1dc286c&cb=1516229655470&jobListingId=2633864329
Data Scientist,CSL Behring,2017-12-28,unstructured data value unstructured data algorithm visualization hbase pig hive python scala hadoop,phd,english german,2018-01-17,US,King of Prussia,PA,https://www.glassdoor.com/partner/jobListing.htm?pos=2011&ao=242900&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_89129428&cb=1516229655472&jobListingId=2530491824
Data Scientist,Softsol,2018-01-11,cloud algorithm algorithm mathematica value javascript,,,2018-01-17,US,Fremont,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2012&ao=4120&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_983fadb9&cb=1516229655474&jobListingId=2442925440
Data Scientist,AgilOne,2018-01-04,mathematica database sql sql database r sql server java javascript hive impala value,bachelor mba,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2013&ao=148364&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_55f83e2e&cb=1516229655476&jobListingId=2537252918
Data Scientist,Woolworths Limited,2018-01-10,storage clustering hbase,,,2018-01-17,US,Bella Vista,AR,https://www.glassdoor.com/partner/jobListing.htm?pos=2014&ao=4127&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9787290c&cb=1516229655478&jobListingId=2632693351
Data Scientist,Vistex,2018-01-16,mathematica econometrics mathematica mathematica value model mathematica econometrics regression clustering r python java database sql hadoop hbase,phd,,2018-01-17,US,Hoffman Estates,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=2015&ao=4120&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9f171c66&cb=1516229655480&jobListingId=2638129651
Data Scientist Data Analyst,Hyperloop One,2017-12-28,storage data set data set visualization algorithm model visualization java python vector feature cloud aws azure data set mathematica tableau sas nosql spark hadoop hive,phd,,2018-01-17,US,Los Angeles,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2016&ao=136223&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_fe03fe9a&cb=1516229655482&jobListingId=2600452239
Project Environmental Engineer Scientist,PBS Engineering and Environmental,2018-01-10,median,,,2018-01-17,US,Richland,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=2017&ao=219902&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c326a6c5&cb=1516229655483&jobListingId=2632344861
Data Scientist,Resource Systems Group Inc,2017-12-20,model model model mathematica python r visualization,,,2018-01-17,US,United States,ND,https://www.glassdoor.com/partner/jobListing.htm?pos=2018&ao=4348&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5983d15a&cb=1516229655485&jobListingId=2546469831
Data Scientist,Ameritas Life Insurance Corp,2017-12-22,value model algorithm visualization database database r sql spss model tableau,,,2018-01-17,US,Cincinnati,OH,https://www.glassdoor.com/partner/jobListing.htm?pos=2019&ao=4372&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_00dad971&cb=1516229655487&jobListingId=2595772239
Senior Data Scientist,Bluecore,2018-01-11,mathematica model model model model model model model model value matrix model model spark cloud sql value feature model model model model model,,,2018-01-17,US,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2020&ao=148364&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4e97840a&cb=1516229655489&jobListingId=2469555796
Senior Data Scientist,Mozilla,2017-12-22,visualization mathematica sql spark python scalar,master,,2018-01-17,US,Mountain View,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2021&ao=266911&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fb4408fa&cb=1516229655491&jobListingId=2572266488
Data Scientist,Voith GmbH,2017-12-26,algorithm standard deviation mathematica database classification,,english german,2018-01-17,US,Raleigh,NC,https://www.glassdoor.com/partner/jobListing.htm?pos=2022&ao=215489&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7a9fe52c&cb=1516229655492&jobListingId=2598762428
Data Scientist,Samba TV,2018-01-02,econometrics model sql nosql dashboard model mathematica python sql spark,,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2023&ao=8095&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c02f2de3&cb=1516229655495&jobListingId=2580584692
Data Scientist,MSX International,2018-01-13,dashboard,,,2018-01-17,US,Dearborn,MI,https://www.glassdoor.com/partner/jobListing.htm?pos=2024&ao=173064&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_edb8b23b&cb=1516229655497&jobListingId=2638444356
Data Scientist,Tenor,2018-01-02,hue algorithm data set model data set model python sql mathematica median mean,phd,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2025&ao=215203&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_11820f6e&cb=1516229655498&jobListingId=2511778629
Data Scientist,Annik Technology Services,2017-12-21,visualization model,,,2018-01-17,US,Bellevue,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=2026&ao=4120&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1f4fa754&cb=1516229655501&jobListingId=2571393836
Data Scientist Deep Learning,Bossanova Robotics,2018-01-05,storage value algorithm python model cloud azure model,phd,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2027&ao=267821&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_80dc6157&cb=1516229655504&jobListingId=2561235637
Performance Engineering Data Scientist,MITRE,2018-01-10,value value python sas matlab javascript r visualization tableau algorithm,,,2018-01-17,US,McLean,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=2028&ao=296638&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2b3f1407&cb=1516229655505&jobListingId=2632664430
Data Scientist Analyst,DataHouse,2017-12-28,value value r value mathematica model regression r spark python pandas sql visualization tableau python java ruby,master,,2018-01-17,US,Honolulu,HI,https://www.glassdoor.com/partner/jobListing.htm?pos=2030&ao=4008&s=58&guid=00000161065478288eee5c33199eb764&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fa1f245d&cb=1516229655508&jobListingId=2554126229
Data Scientist II,Paychex,2018-01-17,model visualization model model sql sas r storage model model model model model model regression regression,,,2018-01-17,US,Rochester,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2103&ao=4120&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a86474c5&cb=1516229806042&jobListingId=2593518768
Data Scientist,AE Business Solutions,2018-01-13,python r cloud aws mathematica,phd master,,2018-01-17,US,Madison,WI,https://www.glassdoor.com/partner/jobListing.htm?pos=2105&ao=173355&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6948ad4a&cb=1516229806045&jobListingId=2637077573
Data Scientist,WCN,2018-01-05,algorithm model visualization database tableau algorithm excel spark spark model algorithm model model model python pandas,,,2018-01-17,US,Wimbledon,ND,https://www.glassdoor.com/partner/jobListing.htm?pos=2107&ao=4120&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ac372464&cb=1516229806047&jobListingId=2628702711
Data Scientist,Spalding Consulting  Inc,2018-01-10,spark java python r hadoop spark cloud,bachelor,,2018-01-17,US,Lexington Park,MD,https://www.glassdoor.com/partner/jobListing.htm?pos=2108&ao=4373&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ad8b142b&cb=1516229806049&jobListingId=2632432367
Data Scientist,Skillz Inc,2018-01-05,feature algorithm python r visualization tableau aws,,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2109&ao=282190&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9fd3604a&cb=1516229806050&jobListingId=2489742228
Artificial Intelligence Scientist Engineer,Johns Hopkins University Applied Physics Laboratory,2018-01-15,perceptron correlation algorithm unstructured data database,phd,,2018-01-17,US,Laurel,MD,https://www.glassdoor.com/partner/jobListing.htm?pos=2110&ao=282163&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dd86fe86&cb=1516229806052&jobListingId=2637492011
Data Scientist,Washington State University,2018-01-10,database,bachelor,,2018-01-17,US,Pullman,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=2111&ao=103025&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_79bddd18&cb=1516229806052&jobListingId=2632029118
Data Scientist,Kemper,2017-12-28,model value mathematica model model clustering java python sas r,,,2018-01-17,US,Chicago,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=2113&ao=207569&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_abfef1e4&cb=1516229806055&jobListingId=2553801578
Data Scientist,Grand Rounds,2017-12-26,model database database unstructured data sql database hadoop hive spark sql python r shell scala java visualization cloud azure cloud,,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2114&ao=134385&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b09c9c94&cb=1516229806056&jobListingId=2480465642
Data Scientist Business Process Modeling Optimization and Automation,Conduent,2018-01-14,value algorithm mathematica,phd,,2018-01-17,US,Raleigh,NC,https://www.glassdoor.com/partner/jobListing.htm?pos=2115&ao=294918&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_498ea265&cb=1516229806058&jobListingId=2590848723
Data Scientist,Panjiva,2017-12-22,r ruby sql clustering machine learning data set scripting python r database database query algorithm ruby hadoop pig hive pig visualization mean,phd,,2018-01-17,US,Cambridge,MA,https://www.glassdoor.com/partner/jobListing.htm?pos=2116&ao=4120&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5167b0da&cb=1516229806059&jobListingId=2525854686
Data Scientist,Mayo Foundation,2018-01-06,storage value,phd,,2018-01-17,US,Rochester,MN,https://www.glassdoor.com/partner/jobListing.htm?pos=2117&ao=37049&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a2adc3d2&cb=1516229806060&jobListingId=2629426537
Data Scientist,Tesco,2018-01-16,algorithm algorithm algorithm hadoop regression classification outlier clustering scripting python r matlab java python pandas java model mean hbase,master,,2018-01-17,US,Shire,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=2118&ao=4120&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e5186708&cb=1516229806062&jobListingId=2637967430
Data Scientist,Guardian Life,2017-12-26,value visualization value mathematica sql query r python spss sas hadoop nosql visualization tableau spotfire,master bachelor,,2018-01-17,US,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2119&ao=55774&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3d5a489e&cb=1516229806063&jobListingId=2621136171
Data Scientist,Novo Nordisk,2018-01-14,value model mean data set sas r mathematica clustering classification r hadoop impala hive pig spark database mean value,,,2018-01-17,US,Seattle,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=2120&ao=132960&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9a03cd63&cb=1516229806065&jobListingId=2636589592
Data Scientist,Purdue University,2018-01-05,algorithm value storage,,,2018-01-17,US,West Lafayette,IN,https://www.glassdoor.com/partner/jobListing.htm?pos=2121&ao=3839&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b359d719&cb=1516229806066&jobListingId=2514530210
Senior Data Scientist,Classy,2018-01-16,data set scripting python r database machine learning visualization data set spark sas sas,bachelor master phd,,2018-01-17,US,Los Angeles,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2122&ao=264679&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_ac3dbf37&cb=1516229806067&jobListingId=2592091861
Data Scientist,TiVo,2017-12-20,mathematica regression database r mapreduce hadoop hive,phd,,2018-01-17,US,Durham,NC,https://www.glassdoor.com/partner/jobListing.htm?pos=2123&ao=133372&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b9ed2637&cb=1516229806068&jobListingId=2500786269
Data Scientist Intern,Volkswagen Group of America,2018-01-04,algorithm model model,,,2018-01-17,US,Auburn Hills,MI,https://www.glassdoor.com/partner/jobListing.htm?pos=2124&ao=133950&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_96063cd9&cb=1516229806070&jobListingId=2559927366
Data Scientist Quantitative Analyst Engineering,Google,2018-01-03,scalability storage econometrics mathematica r julia matlab pandas database model model mathematica,,,2018-01-17,US,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2125&ao=191997&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dd19ac47&cb=1516229806071&jobListingId=2605831194
Marketing Data Scientist,Walter Investment Management,2018-01-09,model algorithm model algorithm storage model mathematica econometrics sql sas r data set median perl,bachelor master,,2018-01-17,US,Fort Washington,PA,https://www.glassdoor.com/partner/jobListing.htm?pos=2126&ao=186601&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7c3c5944&cb=1516229806072&jobListingId=2631610343
Data Scientist,Apex Systems,2018-01-13,algorithm mathematica algorithm regression classification clustering algorithm r python algorithm,phd,,2018-01-17,US,Dulles,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=2127&ao=173355&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8473e2e4&cb=1516229806074&jobListingId=2635941168
Data Scientist,Weichert Workforce Mobility,2018-01-11,model algorithm visualization mathematica hadoop java nosql azure sql,,,2018-01-17,US,Morris Plains,NJ,https://www.glassdoor.com/partner/jobListing.htm?pos=2128&ao=4009&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ba40427c&cb=1516229806075&jobListingId=2633807099
Data Scientist,CEP America,2018-01-04,server model value value model model algorithm model aws hadoop mathematica econometrics sql server sql query sas r stata python nosql tableau spark,phd,,2018-01-17,US,Emeryville,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2129&ao=37049&s=58&guid=000001610656c54dbc19a4acd23838d9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fdc25df3&cb=1516229806077&jobListingId=2464493550
