company,date,title,status,location,recommend,outlook,ceo,pros,cons,adviceManag,id,rating,dateCollect
"
Microsoft
","
Há mais de 2 anos
","
Otimo lugar para trabalhar
",Funcionário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Salario, flexibilidade, possibilidade de acessar e trabalhar entre areas, inclusive globalmente","Contras: Muita burocracia, as vezes existe falta de planejamento e liberdade localmente.",NI,178777,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Empresa boa para trabalhar mas sem plano de carreira real
",Desenvolvedor,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Tenho liberdade para desenvolver projetos,Contras: Não vejo ascensão na carreira de fato,NI,176839,3,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
É uma ótima empresa para trilhar uma carreira de sucesso
",Analista de Negócios,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Os horários são bastante flexíveis e a remuneração é ótima,Contras: Existe muita burocracia e processos demorados.,NI,174593,3,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Cumpre tudo o que promete
",Funcionário,"
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Reconhece o funcionário que tem,"Contras: Mas não de maneira completa, poderia ser mais justa no quesito salário",NI,172281,5,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Ótimo trabalho, poucas vagas.
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Oportunidades de conexões interessantes para cultivar lá dentro,"Contras: Poucas vagas no Brasil, difícil acesso.",NI,165800,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Uma empresa que vale a pena conhecer
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Oportunidade de crescimento, é uma empresa onde você aprende muito, conhece pessoas muito experientes e que estão sempre dispostos a te ajudar e ensinar, é possível fazer projetos em grupo com pessoas de outras áreas e projetos individuais.","Contras: A empresa possui muitas siglas, no começo é dificil entender o que está sendo abordado nas reuniões da compania.",NI,160083,5,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Uma empresa que vale a pena conhecer
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Oportunidade de crescimento, mentoring, possibilidade de atuar em projetos em grupo e individual, equipe sempre disposta a ensinar e ajudar sempre que necessário.","Contras: A empresa usa muitas siglas, no começo é difícil entender o que está sendo abordado em reuniões da compania.",NI,160077,5,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Otimo para começar
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Cultura, Pessoas, Oportunidades",Contras: Burocracia,NI,158640,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Não tão interessante quanto parece.
","Gerente de MarketingEx-funcionário, saiu em 2014","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Benefícios, sistemas, estrutura física, segurança, estabilidade e lucro da empresa. São pontos que fazem dela ser interessante.","Contras: Politicagem, desgaste mental enorme P ara cada projeto, competitividade desnecessária, volume de trabalho vive com você o dia todo mesmo fora do escritório.",NI,155141,3,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Muito boa a empresa
",Designer,"
Osasco, SP
",Conselhos para presidência: Divir mais as tarefas entre os funcionários,NI,NI,Prós: O salário é muito bom eu gosto muito da empresa,Contras: Eu trabalho muito o serviço é muito pesado,NI,153545,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
ótimo
",Operador de Reparo,"
",Conselhos para presidência: Obrigada pela oportunidade,NI,NI,"Prós: Tudo, salário, benefícios Empresa",Contras: Nao tenho pontos negativos acho tudo bom,NI,153195,5,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
excelente empresa
",Solution Specialist,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Reconhecimento, flexibilidade, autononia Para execucao das tarefas","Contras: Politica internal da gestao no Brasil, desalinhada com a estrutura mundial",NI,146726,5,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Excelente oportunidades para crescimento profissional
",Gerente de Produto Regional,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Desenvolvimento de carreira, oportunidade de crescimento (incluindo fora do Brasil), Trabalhar. Com pessoas inteligentes",Contras: Competicao internal e cobranca em um momento de transformacao,NI,146256,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Ótima experiência
",Analista de Negócios,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Flexibilidade de horário, não possui micromanagement, gerentes muito bons, excelente ambiente de trabalho.",Contras: Necessário manter um bom equilíbrio entre vida pessoal e profissional. Bastante pressão para entregar resultados.,NI,145141,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Muito boa empresa
",Analista Sênior,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Cultura e diversidade de oportunidades.,Contras: Ticket Alimentação baixo para a região em que a empresa está situada.,NI,145010,5,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
òtima empresa
","Analista de Marketing JúniorEx-funcionário, saiu em 2014","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Ambiente de Trabalho, Flexibilidade de horário, infra-estrutura",Contras: Ticket Alimentação com um baixo valor para a região,NI,140549,5,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Otimo ambiente de trabalho, poucas chances de crescimento.
",Analista,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: A liberdade para trabalhar. Horarios flexiveis e sem a pressao do resultado imediato como outras empresas.,Contras: Crescimento nao é em uma velocidade satisfatoria.,NI,133462,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Hiper satisfeita com a cultura, ambiente e colegas.
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Flexibilidade de horários e imenso aprendizado,Contras: dúvidas sobre planos de carreira,NI,129014,5,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
empresa bacana
","EstagiárioEx-funcionário, saiu em 2014","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: empresa bacana, com possibilidade de crescimento e ir pro exterior",Contras: subsidiária de vendas no brasil,NI,128318,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Tem-se muita proposta para desenvolvimento, mas pouco desenvolvimento efetivo.
","EstagiárioEx-funcionário, saiu em 2015","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Flexibilidade, cooperação e inovação.",Contras: Estagnação profissional muito cedo.,NI,128219,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Ótima
",Analista de Planejamento Financeiro,"
São Paulo, SP
","Conselhos para presidência: Mudança de cultura: Documentação de processos, plano de carreira",NI,NI,"Prós: Possibilidade de home office, liberdade para trabalhar no tempo que precisa, possibilidade de trabalhar em melhorias de projeto, bom salário e benefícios","Contras: Atividades """"soltas"""", não há documentação de projetos, on boarding ruim, falta de plano de carreira",NI,123759,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Boa empresa
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Crescimento professional, benefícios, job rotation",Contras: Poucas possibilidade de contratacão devido a poucas vagas.,NI,123102,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Microsoft uma ótima empresa.
","Operador de Produção IEx-funcionário, saiu em 2013","
Manaus, AM
","Conselhos para presidência: Sejam mais flexíveis com quem estuda. Essas pessoas precisam fazer estágio, independentemente de ser de uma área que se aproveita na empresa elas precisam estagiar.",NI,NI,"Prós: É uma empresa organizada, uma maravilha em limpeza, refeição, ambientes, bons planos e projetos maravilhosos.",Contras: Inflexibilidade referente estágios de quem estuda.,NI,118736,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Empresa em constante inovação
","EstagiárioEx-funcionário, saiu em 2014","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Oportunidade de ter contato com o que há de mais novo em tecnologia, você vê de perto o que será usado no futuro.",Contras: Não há pontos negativos a serem mencionados,NI,116530,5,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Empresa muito boa, grandes oportunidades, com pontos a melhorar
",Gerente de Marketing,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Mobilidade, home office, flexibilidade, salário, tradição e cultura da empresa, posição da empresa no mercado, etc.","Contras: Burocracia, benefícios(alteração no plano de saúde e vale refeição baixo), falta de planejamento, algumas coisas ainda muito tradicionais para uma empresa de TI, ambiente meio careta.",NI,115342,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
mais ou menos
","Técnico de InformáticaEx-funcionário, saiu em 2014","
Cuiabá, MT
",Conselhos para presidência: companherismo,NI,NI,Prós: e tranquilo pra trabalhar nao tem ninguem pertubando,Contras: Salario muito baixo pouco serviço,NI,114230,2,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
empresa maravilhosa, porem fuja se estiver em inicio de carreira e não queira seguir pela area comercialA
",Estagiário,"
São Paulo, SP
",Conselhos para presidência: Parem com a terceirização e invistam em posições entry level,NI,NI,"Prós: Ambiente inspirador! Todos estão dispostos a ajudar, muito boa para quem eh contratado microsoft, oferece muitas oportunidades de carreira e projecao internaciona","Contras: Pessima empresa para iniciar a carreira, a unica forma de ser efetivado é ser trainee, que não abrange todas as areas e é uma tentativa falha de suprir o gap de posições entry level. A lei da terceirização parece que foi aprovada já por aqui e todos os analistas são terceirizados.",NI,113962,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Muito boa
",Funcionário,"
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Lugar perfeito para se trabalhar. Open space e totalmente flexível,Contras: Não consigo pensar em algo que não me agrade.,NI,112951,5,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Ótima empresa.
","ConsultorEx-funcionário, saiu em 2005","
São Paulo, SP
","Conselhos para presidência: Observar como gestores conduzem suas equipes para que o funcionário não perca seu entusiasmo ou cometa erros bobos que as vezes são levados de forma errônea ou são mal interpretados, pois a empresa, sua cultura e as pessoas são ótimas. Muito ego a ser alimentado e isto pode atrapalhar.",NI,NI,Prós: Funcionário conta com todo o apoio e recursos necessários a sua função.,Contras: Muitas Viagens e as vezes longos períodos fora.,NI,110158,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Excelente!
",Desenvolvedor .NET,"
Rio de Janeiro, RJ
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: é uma boa empresa, estável e bem confortavel",Contras: a oportunidade dentro do meu cargo é muito pouca,NI,107811,5,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Ótima empresa
","Analista de Business Intelligence (BI) SêniorEx-funcionário, saiu em 2013","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Vive-se a inovação em tecnologia, ótimas oportunidades para se manter atualizado e ótimas chances de carreira.","Contras: Apesar de ótimas chances de carreira, não existe muita divulgação de oportunidades. Abertura de vagas com nome marcado.",NI,105141,4,2018-01-28
"
Microsoft
","
Há mais de 2 anos
","
Boa empresa
",Analista de Processos,"
Manaus, AM
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Bom ambiente de trabalho; Boa remuneração.,Contras: Plano de saúde em Manaus é péssimo.,NI,104304,4,2018-01-28
"
Microsoft
","
Há quase 3 anos
","
Boa empresa para se trabalhar, mas poderia ser ainda melhor
",Estagiário,"
Rio de Janeiro, RJ
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Acesso aos eventos presencial ou virtualmente; participação em concursos para estagiários; horário flexível, Xbox, Copa e Sessões de Massagem regulares; Contato com as pessoas mais capacitadas do mercado: Mentoria.",Contras: Os eventos presenciais e de capacitação se concentram na Matriz; As áreas de TI e de vendas são segregadas; Falta de cultura de feedback pessoal aos estagiários.,NI,100494,4,2018-01-28
"
Microsoft
","
Há quase 3 anos
","
Empresa que me ofereceu ótimas oportunidades de aprendizado e especialização na minha área.
",Promotor Sênior de Merchandising,"
Fortaleza, CE
",Conselhos para presidência: Dar oportunidades para os profissionais que estão fora de São Paulo.,NI,NI,"Prós: Autonomia, liberdade e trabalho home office.",Contras: Falta de oportunidades de crescimento.,NI,99035,5,2018-01-28
"
Microsoft
","
Há quase 3 anos
","
ok
",Diretor,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Vários, autonomia, carreira, etc...","Contras: Pressão, urgencia, falta de senso comum",NI,91189,3,2018-01-28
"
Microsoft
","
Há quase 3 anos
","
Boa
","Ex-funcionário, saiu em 2000","
","

Recomenda a empresa:


Sim
",NI,NI,Prós: é uma empresa internacional de renome,Contras: Nenhum ponto negativo a destacar,NI,90352,3,2018-01-28
"
Microsoft
","
Há quase 3 anos
","
avaliação ms
",Funcionário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Flexibilidade, pessoas, viagens","Contras: Burocracias, instabilidade, alimentação",NI,87626,5,2018-01-28
"
Microsoft
","
Há quase 3 anos
","
Excelente empresa para trabalhar
","Ex-funcionário, saiu em 2014","
",NI,NI,NI,Prós: Ambiente de trabalho descontraído e amigável,Contras: algumas áreas apresentam desorganizações claras,NI,87247,5,2018-01-28
"
Microsoft
","
Há quase 3 anos
","
Decepçao
",Analista de Materiais,"
Manaus, AM
",Conselhos para presidência: Buscar conhecer os profissionais que ali trabalham ...,NI,NI,Prós: Gosto do que faço e as condições de trabalho permite o mínimo para desempenhar um bom trabalho...,"Contras: Sem plano de carreira, atualmente apenas evolui quem participa de panela ..",NI,83400,2,2018-01-28
"
Microsoft
","
Há quase 3 anos
","
Ótima empresa
",Analista de Processos I,"
Manaus, AM
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Bom ambiente de trabalho, salário competitivo, bons benefícios.","Contras: Plano de saúde poderia ser melhor, programa de venda para funcionários e dificuldade de ascensão dentro da empresa.",NI,79292,5,2018-01-28
"
Microsoft
","
Há quase 3 anos
","
Lugar dos sonhos pra quem quer trabalhar no setor de tecnologia
","Estagiário de MarketingEx-funcionário, saiu em 2015","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Ambiente descontraído estilo Google/Facebook, horários muito flexíveis, pessoas excelentes profissionalmente, gestores líderes, diretores acessíveis e espaço para inovar/trazer novos projetos.",Contras: Muitos processos e necessidade de aprovações da matriz. Link entre programa de estágio e Trainee ainda não está 100%,NI,66738,4,2018-01-28
"
Microsoft
","
Há quase 3 anos
","
Ótima empresa!
","EstagiárioEx-funcionário, saiu em 2014","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Empresa flexível com uma ótima politica de desenvolvimento. Frande autonomia para projetos!,Contras: A comunicação entre os diversos níveis e áreas pode ser melhorada.,NI,66342,4,2018-01-28
"
Microsoft
","
Há quase 3 anos
","
Ótima empresa, porém saiba """"aparecer"""" lá dentro.
","Ex-funcionário, saiu em 2014","
","Conselhos para presidência: Mudar a forma como o RH trabalha, criar planos de carreira para todos inclusive vendors. ",NI,NI,"Prós: Ambiente descontraído, flexibilidade de horários.","Contras: É uma empresa que possui muitas """"panelinhas"""" nem todos conseguem oportunidades de crescimento devido a isso. O RH sem estrutura.",NI,54156,3,2018-01-28
"
Microsoft
","
Há quase 3 anos
","
insastifação 
",Auxiliar de Materiais,"
Manaus, AM
","

Recomenda a empresa:


Não
",NI,NI,"Prós: alimentação,transporte e ambiente de trabalho","Contras: não tem nenhum incentivo para os funcionários,não valoriza os funcionários, não tem nenhum plano de carreira para os funcionários e não reconhecer nenhum funcionário por mérito.
",NI,52729,1,2018-01-28
"
Microsoft
","
Há aproximadamente 3 anos
","
Ótima empresa!
",Analista,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Flexibilidade e ambiente descontraído.,Contras: Dependência da matriz e muitos processos.,NI,46422,4,2018-01-28
"
Microsoft
","
Há aproximadamente 3 anos
","
Excelente 
","Gerente de Projetos (GP)Ex-funcionário, saiu em 2010","
Campinas, SP
",Conselhos para presidência: Atenção aos terceiros,NI,NI,Prós: Tudo lá é perfeitamente organizado,Contras: Nada como poder trabalhar home,NI,46230,4,2018-01-28
"
Microsoft
","
Há aproximadamente 3 anos
","
Enquanto estiver lá, é mt bom
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Ótima empresa para começar a carreira, devido a grand visibilidade que voce passar a ter lá dentro. Gestores que tentam te ajudar, que te ensinam (claro, voce fazer certo e se destacar depende de voce mesmo). Clima descontraído, alem de possibilidade de home office.",Contras: Salario de estagio abaixo do esperado. Efetivacoes muitas vezes sao na verdade terceirizadas. Efetivacao quase sempre como trainee (muito concorrido) ou como terceirizado (crescimento mais lento e salario abaixo do que vc ganharia em outros lugares).,NI,45075,5,2018-01-28
"
Microsoft
","
Há aproximadamente 3 anos
","
Acima da média com ressalvas
",Assistente de Procurement,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Flexibilidade de horário, liberdade para home office","Contras: Estrutura muito matricial, bons projetos esbarram em processos burocráticos e determinações corporativas engessadas.",NI,33253,4,2018-01-28
"
Microsoft
","
Há aproximadamente 3 anos
","
Bom lugar de se trabalhar, se você for no mínimo trainee
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Ambiente bem tranquilo, horário flexível","Contras: Difícil continuidade na empresa, salário não muito atrativo",NI,30346,3,2018-01-28
"
Microsoft
","
Há aproximadamente 3 anos
","
Minha carreira na Microsoft
",Trainee,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: É um empresa incrível, com pessoas muito talentosas, ótima remuneração e uma cultura interessante.","Contras: Muito hierarquizada/burocratizada, falta espaço para mais inovação.",NI,30317,4,2018-01-28
"
Microsoft
","
Há aproximadamente 3 anos
","
Empresa dinâmica com grandes oportunidades
",Estagiário de Marketing,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Flexibilidade, oportunidades de carreira",Contras: Modelo organizacional matricial,NI,27655,4,2018-01-28
"
Microsoft
","
Há aproximadamente 3 anos
","
Muito boa se voce tem um nivel de experiencia alto.
",Analista de Compliance,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Clima do trabalho ótimo, sem pressão dos níveis gerenciais","Contras: Difícil para crescimento rápido na área, poucas oportunidades de crescimento a curto prazo.",NI,25607,5,2018-01-28
"
Microsoft
","
Há aproximadamente 3 anos
","
Microsoft
",Assistente de Marketing,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Flexibilidade de horário, possibilidade de mudança dentro da empresa, ambiente divertido e descontraído","Contras: Necessidade de trabalhar muito além do horário, excessivamente burocrática, muita pressão para regras internas. diferença de cargos ",NI,25075,3,2018-01-28
"
Microsoft
","
Há aproximadamente 3 anos
","
Ótima empresa para desenvolvimento profissional e para fazer networking.
",Funcionário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Um empresa que dá oportunidade para pessoas que procuram desenvolvimento profissional e que sabe respeitar a vida pessoal do seu funcionário.,"Contras: Apesar de dar oportunidade, ela acaba perdendo muitos talentos por ser uma empresa muito matricial. ",NI,21560,4,2018-01-28
"
Google
","
Há 25 dias
","
Bônus baixos
",Gerente de Contas Sênior,"
São Paulo, SP
","

Recomenda a empresa:


Não
",NI,NI,"Prós: O pacote de benefícios é razoável mas já foi bem melhor... Houve um corte de diversos benefícios, especialmente plano de saúde que piorou. Pessoas inteligentes e ambiente agradável.","Contras: Diferença salarial entre homens e mulheres, mesmo nível de senioridade tem bônus pré estipulado muito diferentes (não importa a performance, uns ganham 35% e outros 50% - mesmo nível). Empresa alega que pode fazer home office de vez em quando porém é extremamente mal visto pelos líderes. Plano de saúde com coparticipação alta e auxílio creche baixíssimo (cerca de R$200 por mês).",NI,616609,2,2018-01-28
"
Google
","
Há aproximadamente 1 mês
","
Ótima empresa e ótimo ambiente.
","Mapeador de Vias PúblicasEx-funcionário, saiu em 2015","
Londrina, PR
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Trabalho externo com possibilidade de conhecer uma região nova a cada dia, sem pressão e muito interessante no aspecto tecnológico, configurando e controlando os equipamentos de captura de imagem","Contras: O período de trabalho deixa a desejar, pois, diversas localidades importantes acabaram ficando fora do mapeamento. Poderia ser um período maior de trabalho para melhor aproveitamento.",NI,607441,5,2018-01-28
"
Google
","
Há aproximadamente 1 mês
","
Amo o Google
",Account Executive,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Ambiente descontraído, profissionais muito competentes, inovação, líderes inspiradores, trabalho em equipe, autonomia, liberdade e flexibilidade de horários.","Contras: Ficar fechado no escritório o tempo todo. Devia ter mais áreas abertas. Embora o escritório seja muito legal, ficar no ar condicionado o tempo todo não deve fazer bem à saúde.",NI,605819,5,2018-01-28
"
Google
","
Há 3 meses
","
otimo lugar
",Engenheiro,"
Poços de Caldas, MG
",NI,NI,NI,"Prós: Progressao na carreira, tratamento ao funcionario, ambiente de trabalho, politica de empregos e serviços, tratamento com diversos niveis de hierarquia igualitario","Contras: Nao acredito que exista pontos negativos pela empresa, mas obviamente há competitividade entre funcionarios, para que se observe os destaques dentro de cada equipe",NI,565407,5,2018-01-28
"
Google
","
Há 4 meses
","
Good
","MarketingEx-funcionário, saiu em 2016","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Incentivos e oportunidades no exterior e de expansão interna. Reconhecimento profissional perante os colegas excelente, estimulos constantes","Contras: Falta de entrosamento com diferentes setores de diversas areas, carga horária Extensa e cansativa para os iniciantes, pouco estimulo inicial",NI,554457,4,2018-01-28
"
Google
","
Há 4 meses
","
Excelente ambiente para crescimento profissional
","Assistente AdministrativoEx-funcionário, saiu em 2015","
São Paulo, SP
","Conselhos para presidência: aga-se bem, exige-se também, mas é muito desafiador a cada dia",NI,NI,"Prós: Excelente ambiente para crescimento profissional ambiente saudável e equilibrado, com baixa pressão e grande liberdade para desenvolver seu trabalho.Paga-se bem, exige-se também, mas é muito desafiador a cada dia.otimo",Contras: Muitos cargos de chefia inclusive diretores. Salários abaixo da média do mercado. Falta de uma visão estratégica para a empresa a longo prazo. Alguns departamentos funcionam isolados e não se comunicam bem. Estrutura física não é ideal.,NI,548138,4,2018-01-28
"
Google
","
Há 4 meses
","
Bom para quem esta iniciando.
","Engenheiro de SoftwareEx-funcionário, saiu em 2016","
Rio Grande, RS
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Dinamica de trabalho. A possibilidade de você poder construir seu próprio horário de trabalho ajuda muito a trazer novos resultados e aproveitar mais.,"Contras: Nao passei muito tempo na empresa para que possa citar de forma concreta e afirmativa os pontos negativos. Porém, oque eu ja posso falar, são sobre os benefícios que não são muitos e que deveriam da mais.",NI,546831,4,2018-01-28
"
Google
","
Há 4 meses
","
A Google é uma excelente empresa, pena que algumas terceirizadas que prestam serviços a ela deixam a desejar um pouco.
","PesquisadorEx-funcionário, saiu em 2017","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: A Google é uma empresa Fantástica, o lugar é lindo a qualidade de vida também é excelente , oferece ótimos salários e benefícios dente outras coisas.","Contras: Acredito que o setor terceirizado principalmente da empresa C2C precisa de algumas mudanças, pagamento em dia, mais explicações sobre os descontos em folha e oportunidades de crescimento",NI,545837,3,2018-01-28
"
Google
","
Há 4 meses
","
Nem tudo são flores
","Ex-funcionário, saiu em 2012","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Excelente ambiente de trabalho, possibilidade de trabalhar com pessoas de alto nível , bom salário e benefícios, projetos que poucas empresas desenvolvem.","Contras: Falta de folgas , trabalho extremamente competitivo o que na maioria das vezes resultado em funções que a maioria não gostaria de exercer , cobrança por resultados .",NI,542396,4,2018-01-28
"
Google
","
Há 5 meses
","
Empresa excelente
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: É uma empresa excelente: Várias oportunidades de desenvolvimento profissional e pessoal. Recomendo o trabalho nesta organização como uma experiência de vida única.,"Contras: Nada me vem em mente. Como disse, existem várias oportunidades de desenvolvimento profissional e pessoal que fazem todo e qualquer trabalho valer a pena.",NI,531309,5,2018-01-28
"
Google
","
Há 5 meses
","
Melhor empresa para se trabalhar.
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Excelente ambiente para crescimento profissional. Propõem desafios constantemente para desenvolver suas habilidades. Ambiente saudável e equilibrado, focado em metas.",Contras: Pressão constante. Foco nos resultados e cumprimento de metas cada vez mais agressivas. .,NI,531156,5,2018-01-28
"
Google
","
Há 5 meses
","
Melhor empresa que já trabalhei
",Funcionário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: A empresa tem vários pontos positivos... Incentivo ao colaborador e ambiente agradável. Muitos profissionais são jovens e a empresa incentiva muito a crescer profissionalmente. Salário justo.,"Contras: O único ponto negativo é a questão do horário de trabalho que é um pouco puxado, mas apesar disso, o salário e o ambiente de trabalho compensam.",NI,525217,5,2018-01-28
"
Google
","
Há 6 meses
","
ótimo!
","Account ManagerEx-funcionário, saiu em 2017","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: A cultura é única, o que torna o ambiente super colaborativo. As pessoas se preocupam com o todo na maior parte do tempo e a quantidade de benefícios é muito legal. Muitas chances de se trabalhar no exterior também. Qualidade de vida excelente também.",Contras: A cultura de feedback não é tão forte pela maneira como as coisas costumam ser cool. Acontecem muitos feedback sanduiches e/ou demora no feedback de algo que você já poderia ter melhorado.,NI,504198,5,2018-01-28
"
Google
","
Há 7 meses
","
Sou um Googler com orgulho!
",Engenheiro de Software,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: O ambiente de trabalho, ótimos colegas de trabalho, flexibilidade de horários, ótimo plano de carreira, ótimo espaço para desenvolvimento de habilidades profissionais.","Contras: nenhum na minha opinião, já que essa empresa me realizou como profissional e como pessoa. elevando muito meu conhecimento e abrindo meu campo de conhecimento",NI,489142,5,2018-01-28
"
Google
","
Há 7 meses
","
Boa empresa
","Designer GráficoEx-funcionário, saiu em 2010","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Organização visto que eles sempre mantém o fato da disciplina no foco de tudo pois r importante fazer isso para obter um bom trabalho nesse mundo atual,Contras: Precisa de mais pessoas pois talvez só assim eles consigam ir em frente e talvez ser mais que uma simples empresa e conseguir conquistar o coração da internet,NI,482137,4,2018-01-28
"
Google
","
Há 9 meses
","
Perfeito
",Gerente de Criação,"
São Paulo, SP
",Conselhos para presidência: Mantenha o foco em pessoas jovens,NI,NI,"Prós: A Permissão criativa que temos, no que se refere a criação e apresentação de projetos, refeitório e o pessoal que trabalha gera um ótimo ambiente","Contras: No tempo que estive na empresa só citaria como dificuldade entrar, pois o perfil é muito especifico de pessoas que aqui trabalham, porem isso que gera o ótimo ambiente",NI,450577,5,2018-01-28
"
Google
","
Há 9 meses
","
Maravilhosa
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: A area de trabalho é maravilhosa.... Tudo é muito intuitivo nos temos nossos momentos de descanço q so a google nos possibilita.... O trabalho em geral nao é cansativo,Contras: Simplesmente o fato de ter apenas em sao paulo e em belo horizonte pois sou de curitiba e tive que me mudar para sao paulo.... Gostaria muito que tivesse uma sede da google em Curitiba,NI,446894,5,2018-01-28
